G_k,G_theta,PLRV_distortion,target_epsilon
2.59225605535667,0.628039690372536,0.394433852683232,9.38976551494784-0.0817556215284465i
2.59225605535667,0.631195668716117,0.396415932344956,9.50648929099007-0.076736353206362i
2.59225605535667,0.634351647059698,0.398398012006681,9.62666521346542-0.0721328805350076i
2.59225605535667,0.637507625403278,0.400380091668406,9.75044841672209-0.0679021586621292i
2.59225605535667,0.640663603746859,0.402362171330131,9.87799939725275-0.0640064479479756i
2.67881364838075,0.595658726604062,0.354809318579573,8.6359456807786-0.177674219281011i
2.67881364838075,0.598651986536746,0.356592279979471,8.73525515783376-0.163564995990813i
2.67881364838075,0.60164524646943,0.358375241379368,8.83613181943495-0.150947684851088i
2.67881364838075,0.604638506402114,0.360158202779265,8.93878652076319-0.139627283593379i
2.67881364838075,0.607631766334797,0.361941164179163,9.04341503536546-0.129438880759782i
2.67881364838075,0.610625026267481,0.36372412557906,9.15020158223771-0.120242339442023i
2.67881364838075,0.613618286200165,0.365507086978957,9.25932170532909-0.111918033041648i
2.67881364838075,0.616611546132849,0.367290048378855,9.37094464971142-0.104363403670552i
2.67881364838075,0.619604806065532,0.369073009778752,9.48523534472788-0.0974901682210838i
2.67881364838075,0.622598065998216,0.370855971178649,9.60235607917865-0.0912220376456219i
2.67881364838075,0.6255913259309,0.372638932578547,9.72246793465177-0.0854928453893919i
2.67881364838075,0.628584585863583,0.374421893978444,9.84573202879992-0.0802450039121285i
2.67881364838075,0.631577845796267,0.376204855378341,9.97231060947946-0.0754282257459825i
2.7682614716715,0.565527223219269,0.319821040202097,4.31674719928507-23.3575270945411i
2.7682614716715,0.56836906856208,0.321428181107636,4.69880192131573-30.4895703571044i
2.7682614716715,0.57121091390489,0.323035322013174,1.05181547442037-51.7662701773294i
2.7682614716715,0.574052759247701,0.324642462918712,3.06654379779029-60.4545511813661i
2.7682614716715,0.576894604590511,0.32624960382425,0.863022535089787-87.0912730099304i
2.7682614716715,0.579736449933321,0.327856744729788,5.79492378670156-95.5803759449264i
2.7682614716715,0.582578295276132,0.329463885635326,2.5349493593919-148.538693722935i
2.7682614716715,0.585420140618942,0.331071026540865,1.13621208867784-275.86535457284i
2.7682614716715,0.588261985961753,0.332678167446403,8.66059368891924-0.202371421198038i
2.7682614716715,0.591103831304563,0.334285308351941,8.76948244773846-0.185333120884554i
2.7682614716715,0.593945676647373,0.335892449257479,8.87862254586003-0.17018726657417i
2.7682614716715,0.596787521990184,0.337499590163017,8.9883825355382-0.156675524389165i
2.7682614716715,0.599629367332994,0.339106731068555,9.09908780239235-0.144581032223137i
2.7682614716715,0.602471212675805,0.340713871974094,9.21102921374299-0.133720798980646i
2.7682614716715,0.605313058018615,0.342321012879632,9.32447003774431-0.123939660644807i
2.7682614716715,0.608154903361425,0.34392815378517,9.43965152478053-0.115105442455769i
2.7682614716715,0.610996748704236,0.345535294690708,9.55679744710724-0.10710506230759i
2.7682614716715,0.613838594047046,0.347142435596246,9.67611782233494-0.0998413737061784i
2.7682614716715,0.616680439389857,0.348749576501785,9.79781199404206-0.0932305936203043i
2.7682614716715,0.619522284732667,0.350356717407323,9.92207120360747-0.0872001957568284i
2.7682614716715,0.676359191588875,0.382499535518086,1.04707811109749-754.416694789479i
2.7682614716715,0.679201036931685,0.384106676423624,0.332879435518716-705.48040381435i
2.7682614716715,0.682042882274496,0.385713817329163,0.596620369998419-656.673728658925i
2.7682614716715,0.684884727617306,0.387320958234701,1.69973360493461-609.441451342304i
2.7682614716715,0.687726572960117,0.388928099140239,3.02309568994867-565.004105669242i
2.7682614716715,0.690568418302927,0.390535240045777,3.62242759128402-524.22125112028i
2.7682614716715,0.693410263645737,0.392142380951315,2.40975531414029-487.559282916912i
2.7682614716715,0.696252108988548,0.393749521856854,4.24627590358667-452.393951147128i
2.7682614716715,0.699093954331358,0.395356662762392,2.61547224177235-421.62711476644i
2.7682614716715,0.701935799674169,0.39696380366793,2.92238099301837-392.53867342478i
2.7682614716715,0.704777645016979,0.398570944573468,4.86360479725721-365.213340777554i
2.7682614716715,0.707619490359789,0.400178085479006,1.5406618732031-341.824713170285i
