G_k,G_theta,PLRV_distortion,target_epsilon
1.74784386153519,1.33717751984642,1.78804371958262,8.50021057647287+0.00123947822146121i
1.74784386153519,1.34389700487077,1.79702886390213,8.63521613255227+0.00121092722718364i
1.74784386153519,1.35061648989513,1.80601400822164,8.77815951556096+0.00118338182598179i
1.74784386153519,1.35733597491948,1.81499915254115,8.92968974754667+0.00115679326026709i
1.74784386153519,1.36405545994383,1.82398429686066,9.09052456577121+0.00113111562293637i
1.74784386153519,1.37077494496819,1.83296944118017,9.2614594238207+0.00110630564508742i
1.74784386153519,1.37749442999254,1.84195458549968,9.44337790847411+0.00108232250006088i
1.74784386153519,1.3842139150169,1.85093972981919,9.63726383393703+0.00105912762204262i
1.74784386153519,1.39093340004125,1.8599248741387,9.84421533092869+0.00103668453759874i
1.80620582671366,1.24037803606096,1.53853767234245,7.35953873809104+0.00150939553795444i
1.80620582671366,1.24661109151855,1.5462690174296,7.42804766341676+0.00146841758788263i
1.80620582671366,1.25284414697615,1.55400036251675,7.49947501880823+0.00142913466332247i
1.80620582671366,1.25907720243374,1.56173170760389,7.57399097379221+0.0013914526846975i
1.80620582671366,1.26531025789133,1.56946305269104,7.65177846298811+0.00135528404586877i
1.80620582671366,1.27154331334893,1.57719439777819,7.73303435719812+0.00132054708147872i
1.80620582671366,1.27777636880652,1.58492574286534,7.81797076275113+0.00128716558472926i
1.80620582671366,1.28400942426411,1.59265708795248,7.90681646541375+0.0012550683701654i
1.80620582671366,1.2902424797217,1.60038843303963,7.99981853759071+0.00122418887668178i
1.80620582671366,1.2964755351793,1.60811977812678,8.09724413031019+0.00119446480653119i
1.80620582671366,1.30270859063689,1.61585112321393,8.19938247473537+0.00116583779660191i
1.80620582671366,1.30894164609448,1.62358246830108,8.30654712175204+0.00113825311865647i
1.80620582671366,1.31517470155208,1.63131381338822,8.41907845265515+0.0011116594055953i
1.80620582671366,1.32140775700967,1.63904515847537,8.53734649920176+0.00108600840113307i
1.80620582671366,1.32764081246726,1.64677650356252,8.66175411751978+0.00106125473055924i
1.80620582671366,1.33387386792485,1.65450784864967,8.79274056770531+0.00103735569050259i
1.80620582671366,1.34010692338245,1.66223919373682,8.93078555966591+0.00101427105583689i
1.80620582671366,1.34633997884004,1.66997053882396,9.07641383616137+0.000991962902055435i
1.80620582671366,1.35257303429763,1.67770188391111,9.23020037641402+0.00097039544160865i
1.80620582671366,1.35880608975522,1.68543322899826,9.39277631853711+0.000949534872844681i
1.80620582671366,1.36503914521282,1.69316457408541,9.56483571693878+0.000929349240319405i
1.80620582671366,1.37127220067041,1.70089591917256,9.74714327245993+0.000909808305352241i
1.80620582671366,1.377505256128,1.7086272642597,9.94054319918996+0.000890883425798356i
1.86651654661471,1.15404605244618,1.3318222911666,6.58445514794094+0.00692129305678942i
1.86651654661471,1.15984527884038,1.33851486549407,6.66683828140145+0.00669304412594088i
1.86651654661471,1.16564450523458,1.34520743982154,6.75201267529709+0.00647611470672823i
1.86651654661471,1.17144373162878,1.35190001414901,6.8401019642249+0.0062697592157051i
1.86651654661471,1.17724295802298,1.35859258847648,6.93123715197061+0.00607329277540529i
1.86651654661471,1.18304218441718,1.36528516280395,6.99850867197406+0.00149026569631555i
1.86651654661471,1.18884141081139,1.37197773713142,7.04808000101313+0.00144513303299954i
1.86651654661471,1.19464063720559,1.37867031145889,7.09941660809173+0.00140206078532415i
1.86651654661471,1.20043986359979,1.38536288578636,7.15260311737169+0.00136092388607308i
1.86651654661471,1.20623908999399,1.39205546011383,7.20772939461519+0.00132160666467413i
1.86651654661471,1.21203831638819,1.3987480344413,7.26489093698371+0.00128400200837821i
1.86651654661471,1.2178375427824,1.40544060876877,7.32418929786027+0.00124801060970694i
1.86651654661471,1.2236367691766,1.41213318309624,7.38573255026353+0.00121354029014888i
1.86651654661471,1.2294359955708,1.41882575742371,7.44963579285372+0.00118050539137627i
1.86651654661471,1.235235221965,1.42551833175119,7.51602170300595+0.00114882622636346i
1.86651654661471,1.2410344483592,1.43221090607865,7.58502114197944+0.00111842858374256i
1.86651654661471,1.24683367475341,1.43890348040613,7.65677381782399+0.00108924327955527i
1.86651654661471,1.25263290114761,1.4455960547336,7.73142901237441+0.00106120575127093i
1.86651654661471,1.25843212754181,1.45228862906107,7.80914637948971+0.00103425568955736i
1.86651654661471,1.26423135393601,1.45898120338854,7.89009682260358+0.00100833670382573i
1.86651654661471,1.27003058033021,1.46567377771601,7.97446346071136+0.00098339601803568i
1.86651654661471,1.27582980672441,1.47236635204348,8.0624426931176+0.000959384193652282i
1.86651654661471,1.28162903311862,1.47905892637095,8.15424537465021+0.000936254876999822i
1.86651654661471,1.28742825951282,1.48575150069842,8.25009811463784+0.000913964568566789i
1.86651654661471,1.29322748590702,1.49244407502589,8.35024471478731+0.000892472412087137i
1.86651654661471,1.29902671230122,1.49913664935336,8.45494776320723+0.000871740001460461i
1.86651654661471,1.30482593869542,1.50582922368083,8.56449040428707+0.0008517312037824i
1.86651654661471,1.31062516508963,1.5125217980083,8.67917830698906+0.000832411996940109i
1.86651654661471,1.31642439148383,1.51921437233577,8.79934185742252+0.000813750320389347i
1.86651654661471,1.32222361787803,1.52590694666324,8.92533860543852+0.000795715937872232i
1.86651654661471,1.32802284427223,1.53259952099071,9.05755599950241+0.000778280310960484i
1.86651654661471,1.33382207066643,1.53929209531818,9.1964144493941+0.000761416482420018i
1.86651654661471,1.33962129706064,1.54598466964565,9.34237076251335+0.000745098968490802i
1.86651654661471,1.34542052345484,1.55267724397312,9.49592200689178+0.00072930365926243i
1.86651654661471,1.35121974984904,1.55936981830059,9.65760986267778+0.000714007726402217i
1.86651654661471,1.35701897624324,1.56606239262806,9.828025534116+0.000699189537559835i
1.92884109178483,1.07661042221811,1.15909000122866,5.90431007581528+0.0068199766325316i
1.92884109178483,1.08202052484232,1.16491457409916,5.95983098596138+0.00653633766686247i
1.92884109178483,1.08743062746654,1.17073914696966,6.01699335644065+0.00627020592205032i
1.92884109178483,1.09284073009075,1.17656371984015,6.07584887558457+0.00602016125676614i
1.92884109178483,1.09825083271496,1.18238829271065,6.13645257581739+0.00578492509333763i
1.92884109178483,1.10366093533917,1.18821286558114,6.19886291551366+0.00556334377922751i
1.92884109178483,1.10907103796338,1.19403743845164,6.26314188113594+0.00535437418934839i
1.92884109178483,1.11448114058759,1.19986201132213,6.32935510896997+0.0051570712304596i
1.92884109178483,1.11989124321181,1.20568658419263,6.39757202609297+0.00497057696547985i
1.92884109178483,1.12530134583602,1.21151115706313,6.46786601049971+0.00479411112181914i
1.92884109178483,1.13071144846023,1.21733572993362,6.54031457055856+0.00462696278581779i
1.92884109178483,1.13612155108444,1.22316030280412,6.61499954420213+0.0044684831166855i
1.92884109178483,1.14153165370865,1.22898487567461,6.6920073184827+0.00431807893922653i
1.92884109178483,1.14694175633286,1.23480944854511,6.77142907032148+0.00417520709613322i
1.92884109178483,1.15235185895708,1.2406340214156,6.85336102949781+0.00403936945853561i
1.92884109178483,1.15776196158129,1.2464585942861,6.93790476512412+0.00391010850845911i
1.92884109178483,1.1631720642055,1.2522831671566,6.99743917895163+0.000958853854415213i
1.92884109178483,1.16858216682971,1.25810774002709,7.04321129864405+0.000929184872319624i
1.92884109178483,1.17399226945392,1.26393231289759,7.09047506823163+0.000900884907316348i
1.92884109178483,1.17940237207813,1.26975688576808,7.13929508011801+0.000873870449130492i
1.92884109178483,1.18481247470235,1.27558145863858,7.18973955945782+0.000848064275765831i
1.92884109178483,1.19022257732656,1.28140603150908,7.24188060494035+0.000823394892240225i
1.92884109178483,1.19563267995077,1.28723060437957,7.29579444922293+0.000799796026976139i
1.92884109178483,1.20104278257498,1.29305517725007,7.35156174077387+0.000777206179166278i
1.92884109178483,1.20645288519919,1.29887975012056,7.40926784907451+0.000755568211293203i
1.92884109178483,1.2118629878234,1.30470432299106,7.46900319535023+0.000734828981719503i
1.92884109178483,1.21727309044762,1.31052889586155,7.53086361122966+0.000714939012900349i
