G_k,G_theta,PLRV_distortion,target_epsilon
2.12858141349646,0.886068109966384,0.7851166954994,9.77031925714379-0.00628767722641896i
2.12858141349646,0.890520713534054,0.789062005527035,9.9155830913984-0.00606356010725488i
2.19965652327481,0.833571927129787,0.694842157698866,8.74179164052133-0.0164033684930087i
2.19965652327481,0.837760730783705,0.698333826833031,8.84119482391405-0.0156981820692127i
2.19965652327481,0.841949534437624,0.701825495967197,8.94396118885733-0.0150360254556864i
2.19965652327481,0.846138338091542,0.705317165101362,9.05022953016872-0.0144135123123402i
2.19965652327481,0.850327141745461,0.708808834235527,9.16014687399842-0.0138275798812379i
2.19965652327481,0.854515945399379,0.712300503369692,9.27386893558987-0.0132754527743483i
2.19965652327481,0.858704749053298,0.715792172503857,9.39156062219988-0.0127546113827048i
2.19965652327481,0.862893552707216,0.719283841638023,9.51339658366078-0.0122627642469308i
2.19965652327481,0.867082356361135,0.722775510772188,9.6395618135595-0.0117978238330306i
2.19965652327481,0.871271160015053,0.726267179906353,9.77025230449717-0.0113578852434463i
2.19965652327481,0.875459963668972,0.729758849040518,9.90567576140666-0.0109412074649438i
2.27310489028352,0.785481233818293,0.616980768680709,8.06457602635173-0.0416431718279585i
2.27310489028352,0.789428375696777,0.620081174553476,8.13661988661135-0.0393996941124997i
2.27310489028352,0.793375517575261,0.623181580426243,8.2109109408571-0.0373257842128441i
2.27310489028352,0.797322659453745,0.626281986299011,8.28751307845758-0.0354050851338706i
2.27310489028352,0.801269801332229,0.629382392171778,8.36649544274736-0.0336231434137179i
2.27310489028352,0.805216943210713,0.632482798044545,8.44793240765259-0.0319671512991661i
2.27310489028352,0.809164085089197,0.635583203917313,8.53190360150925-0.0304257285486859i
2.27310489028352,0.813111226967681,0.63868360979008,8.61849397315321-0.0289887370788498i
2.27310489028352,0.817058368846164,0.641784015662847,8.70779389655171-0.0276471229451775i
2.27310489028352,0.821005510724648,0.644884421535615,8.79989931120786-0.0263927811635465i
2.27310489028352,0.824952652603132,0.647984827408382,8.89491189636738-0.0252184396902091i
2.27310489028352,0.828899794481616,0.65108523328115,8.99293927772996-0.0241175595309778i
2.27310489028352,0.8328469363601,0.654185639153917,9.09409526593357-0.0230842484769557i
2.27310489028352,0.836794078238584,0.657286045026684,9.19850012657548-0.0221131863913941i
2.27310489028352,0.840741220117068,0.660386450899452,9.3062808819771-0.0211995603201322i
2.27310489028352,0.844688361995552,0.663486856772219,9.41757164529104-0.0203390079825048i
2.27310489028352,0.848635503874036,0.666587262644986,9.53251398791797-0.0195275684330618i
2.27310489028352,0.852582645752519,0.669687668517754,9.65125734155645-0.0187616388767779i
2.27310489028352,0.856529787631003,0.672788074390521,9.77395943653606-0.0180379367794613i
2.27310489028352,0.860476929509487,0.675888480263289,9.90078677843159-0.017353466547017i
2.34900575956209,0.741286679402034,0.549505941058894,7.59883795862045-0.115810849831407i
2.34900575956209,0.745011738092497,0.552267277446125,7.65186968817797-0.107531433822866i
2.34900575956209,0.748736796782959,0.555028613833356,7.70675456704324-0.10006986244179i
2.34900575956209,0.752461855473422,0.557789950220586,7.76348671266818-0.0933242506367919i
2.34900575956209,0.756186914163884,0.560551286607817,7.82206991998917-0.0872078864708646i
2.34900575956209,0.759911972854347,0.563312622995048,7.88251640822958-0.0816466220861712i
2.34900575956209,0.763637031544809,0.566073959382278,7.94484583313369-0.0765767701932651i
2.34900575956209,0.767362090235272,0.568835295769509,8.00908450907113-0.0719433976785607i
2.34900575956209,0.771087148925734,0.57159663215674,8.07526479855589-0.0676989333003777i
2.34900575956209,0.774812207616197,0.57435796854397,8.14342463654125-0.0638020254059927i
2.34900575956209,0.778537266306659,0.577119304931201,8.21360716423673-0.060216599885331i
2.34900575956209,0.782262324997122,0.579880641318431,8.2858604528125-0.056911079417676i
2.34900575956209,0.785987383687584,0.582641977705662,8.36023730166303-0.053857733355136i
2.34900575956209,0.789712442378047,0.585403314092893,8.43679509921734-0.0510321339653647i
2.34900575956209,0.793437501068509,0.588164650480123,8.51559573687063-0.0484126996976947i
2.34900575956209,0.797162559758972,0.590925986867354,8.5967055686339-0.0459803099888526i
2.34900575956209,0.800887618449434,0.593687323254585,8.68019541069626-0.0437179791447726i
2.34900575956209,0.804612677139897,0.596448659641815,8.76614057637253-0.0416105792165612i
2.34900575956209,0.808337735830359,0.599209996029046,8.85462094292412-0.0396446036765952i
2.34900575956209,0.812062794520822,0.601971332416276,8.94572104757934-0.0378079652050256i
2.34900575956209,0.815787853211284,0.604732668803507,9.03953021075376-0.0360898221014607i
2.34900575956209,0.819512911901747,0.607494005190738,9.13614268503914-0.0344804288055796i
2.34900575956209,0.823237970592209,0.610255341577968,9.23565782900071-0.0329710067934539i
2.34900575956209,0.826963029282672,0.613016677965199,9.33818030523019-0.0315536327518424i
2.34900575956209,0.830688087973134,0.61577801435243,9.44382030245288-0.0302211414506132i
2.34900575956209,0.834413146663597,0.61853935073966,9.55269378179654-0.0289670411571834i
2.34900575956209,0.838138205354059,0.621300687126891,9.66492274760926-0.0277854397848939i
2.34900575956209,0.841863264044521,0.624062023514121,9.78063554347628-0.0266709802541367i
2.34900575956209,0.845588322734984,0.626823359901352,9.89996717432206-0.0256187837824025i
2.42744102220802,0.700554337756921,0.490776380150038,7.27251456467451-0.412423244483442i
2.42744102220802,0.704074711313488,0.493242593115616,7.30849354894629-0.369233185992772i
2.42744102220802,0.707595084870056,0.495708806081194,7.34693080554-0.332160265678381i
2.42744102220802,0.711115458426623,0.498175019046772,7.38760463232393-0.300130087378438i
2.42744102220802,0.71463583198319,0.50064123201235,7.43034660435609-0.272290691313019i
2.42744102220802,0.718156205539758,0.503107444977928,7.47502924315802-0.247960033887731i
2.42744102220802,0.721676579096325,0.505573657943506,7.5215569579964-0.226587286730792i
2.42744102220802,0.725196952652893,0.508039870909084,7.56985931239816-0.207723971231822i
2.42744102220802,0.72871732620946,0.510506083874662,7.6198859657939-0.191002186799576i
2.42744102220802,0.732237699766028,0.51297229684024,7.67160283731712-0.176118018534162i
2.42744102220802,0.735758073322595,0.515438509805818,7.72498917186529-0.162818769875631i
2.42744102220802,0.739278446879163,0.517904722771397,7.78003527968023-0.150893050024748i
2.42744102220802,0.74279882043573,0.520370935736975,7.83674078397689-0.140163013141525i
2.42744102220802,0.746319193992297,0.522837148702553,7.89511325563777-0.130478234458272i
2.42744102220802,0.749839567548865,0.525303361668131,7.95516714562517-0.121710842432544i
2.42744102220802,0.753359941105432,0.527769574633709,8.01692294852242-0.113751622526602i
2.42744102220802,0.756880314662,0.530235787599287,8.0804065471397-0.106506878349995i
2.42744102220802,0.760400688218567,0.532702000564865,8.14564870025808-0.0998958874041961i
2.42744102220802,0.763921061775135,0.535168213530443,8.21268464456013-0.0938488268197096i
2.42744102220802,0.767441435331702,0.537634426496021,8.28155378850795-0.0883050729771853i
2.42744102220802,0.770961808888269,0.540100639461599,8.3522994809827-0.0832118003662776i
2.42744102220802,0.774482182444837,0.542566852427177,8.42496884133683-0.0785228213202196i
2.42744102220802,0.778002556001404,0.545033065392755,8.49961264044704-0.0741976207082555i
