G_k,G_theta,PLRV_distortion,target_epsilon
2.0598028764678,0.943571698288731,0.890327549811481,8.73578515981957-0.000540678100539642i
2.0598028764678,0.94831326461179,0.894801557599478,8.8636407331063-0.000524398509248679i
2.0598028764678,0.953054830934849,0.899275565387475,8.99779042209406-0.000508830971716062i
2.0598028764678,0.957796397257908,0.903749573175473,9.13865022610889-0.000493934461692996i
2.0598028764678,0.962537963580967,0.90822358096347,9.28667102709881-0.000479670835759591i
2.0598028764678,0.967279529904026,0.912697588751468,9.44234214195951-0.00046600459200265i
2.0598028764678,0.972021096227085,0.917171596539465,9.6061953037106-0.000452902651674613i
2.0598028764678,0.976762662550144,0.921645604327462,9.77880913153055-0.000440334161337922i
2.0598028764678,0.981504228873203,0.92611961211546,9.96081415925283-0.000428270313295015i
2.12858141349646,0.886068109966384,0.7851166954994,7.81064726981026-0.00182251250671057i
2.12858141349646,0.890520713534054,0.789062005527035,7.89002269309974-0.00175792012351232i
2.12858141349646,0.894973317101724,0.79300731555467,7.97254598929118-0.00169662652930659i
2.12858141349646,0.899425920669395,0.796952625582305,8.0583819146039-0.00163841260242673i
2.12858141349646,0.903878524237065,0.80089793560994,8.14770620856703-0.00158307699169797i
2.12858141349646,0.908331127804735,0.804843245637576,8.24070646626933-0.00153043441948918i
2.12858141349646,0.912783731372405,0.808788555665211,8.33758309367391-0.00148031417020903i
2.12858141349646,0.917236334940076,0.812733865692846,8.43855035494864-0.00143255874147304i
2.12858141349646,0.921688938507746,0.816679175720481,8.54383752187167-0.00138702263826002i
2.12858141349646,0.926141542075416,0.820624485748116,8.65369013665913-0.00134357129300967i
2.12858141349646,0.930594145643087,0.824569795775752,8.76837140100869-0.0013020800968605i
2.12858141349646,0.935046749210757,0.828515105803387,8.88816370581236-0.00126243352915041i
2.12858141349646,0.939499352778427,0.832460415831022,9.0133703178958-0.00122452437395193i
2.12858141349646,0.943951956346097,0.836405725858657,9.14431724231657-0.00118825301383198i
2.12858141349646,0.948404559913768,0.840351035886292,9.2813552812573-0.00115352679224747i
2.12858141349646,0.952857163481438,0.844296345913927,9.4248623134311-0.00112025943704305i
2.12858141349646,0.957309767049108,0.848241655941563,9.57524582123634-0.00108837053842924i
2.12858141349646,0.961762370616778,0.852186965969198,9.73294569674617-0.00105778507561028i
2.12858141349646,0.966214974184449,0.856132275996833,9.8984373620627-0.00102843298691737i
2.19965652327481,0.833571927129787,0.694842157698866,7.2480421505499-0.00474753376058129i
2.19965652327481,0.837760730783705,0.698333826833031,7.30243226858458-0.00454408802938511i
2.19965652327481,0.841949534437624,0.701825495967197,7.35864730056787-0.00435306244578657i
2.19965652327481,0.846138338091542,0.705317165101362,7.41676487938732-0.00417348005438398i
2.19965652327481,0.850327141745461,0.708808834235527,7.4768670850379-0.00400445726663729i
2.19965652327481,0.854515945399379,0.712300503369692,7.53904071446036-0.00384519341302149i
2.19965652327481,0.858704749053298,0.715792172503857,7.6033775751679-0.00369496162866458i
2.19965652327481,0.862893552707216,0.719283841638023,7.66997480435106-0.00355310088201042i
2.19965652327481,0.867082356361135,0.722775510772188,7.73893521537676-0.00341900898604375i
2.19965652327481,0.871271160015053,0.726267179906353,7.81036767387014-0.00329213645646084i
2.19965652327481,0.875459963668972,0.729758849040518,7.88438750581802-0.00317198110182146i
2.19965652327481,0.87964876732289,0.733250518174683,7.96111694044642-0.00305808324793944i
2.19965652327481,0.883837570976809,0.736742187308848,8.04068559093316-0.00295002151317686i
2.19965652327481,0.888026374630728,0.740233856443013,8.12323097638139-0.00284740906339653i
2.19965652327481,0.892215178284646,0.743725525577179,8.20889908886948-0.00274989028550313i
